timestamp,frame_id,hand_id,hand_type,confidence,palm_x,palm_y,palm_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_velocity_x,palm_velocity_y,palm_velocity_z,grab_strength,pinch_strength,pinch_distance,thumb_extended,index_extended,middle_extended,ring_extended,pinky_extended,thumb_tip_x,thumb_tip_y,thumb_tip_z,index_tip_x,index_tip_y,index_tip_z,gesture_type,sequence_id,recording_timestamp,video_file_path,performance_actual_fps,performance_total_frames,performance_target_fps,performance_quality,performance_mode,video_recording_time
2025-11-18 15:25:02.642726,1,1072,HandType.Left,0.5377874374389648,-91.20519256591797,89.56008911132812,-11.11837387084961,0.11715234816074371,-0.9931139349937439,0.00011737276508938521,85.38603210449219,0.9658975601196289,-8.31761360168457,0.0,0.0,56.280784606933594,1,1,1,1,1,-52.15656280517578,74.38642120361328,31.639122009277344,-19.501127243041992,74.97960662841797,-21.522663116455078,raise,13,2025-11-18T15:25:02.642726,my_hand_data\videos\raise_seq13_20251118_152502_626635.avi,89.75112909413772,360,90,HIGH,VIDEO_RECORDING,2025-11-18T15:25:06.695005
2025-11-18 15:25:02.658815,2,1072,HandType.Left,0.5377874374389648,-91.20519256591797,89.56008911132812,-11.11837387084961,0.11715234816074371,-0.9931139349937439,0.00011737276508938521,85.38603210449219,0.9658975601196289,-8.31761360168457,0.0,0.0,56.280784606933594,1,1,1,1,1,-52.15656280517578,74.38642120361328,31.639122009277344,-19.501127243041992,74.97960662841797,-21.522663116455078,raise,13,2025-11-18T15:25:02.658815,my_hand_data\videos\raise_seq13_20251118_152502_626635.avi,89.75112909413772,360,90,HIGH,VIDEO_RECORDING,2025-11-18T15:25:06.695005
2025-11-18 15:25:02.666613,3,1072,HandType.Left,0.50046306848526,-88.00466918945312,89.80673217773438,-11.44668197631836,0.11209198832511902,-0.9936683177947998,-0.0076627833768725395,94.03125762939453,9.035951614379883,-5.998427867889404,0.0,0.0,56.49146270751953,1,1,1,1,1,-49.073204040527344,74.90483856201172,31.617387771606445,-16.551464080810547,76.6155014038086,-21.93421173095703,raise,13,2025-11-18T15:25:02.666613,my_hand_data\videos\raise_seq13_20251118_152502_626635.avi,89.75112909413772,360,90,HIGH,VIDEO_RECORDING,2025-11-18T15:25:06.695005
2025-11-18 15:25:02.672660,4,1072,HandType.Left,0.4885925054550171,-86.83758544921875,90.01394653320312,-11.544304847717285,0.11084014922380447,-0.9937878847122192,-0.010004098527133465,108.06317901611328,19.186708450317383,-9.039200782775879,0.0,0.0,56.587921142578125,1,1,1,1,1,-48.032127380371094,75.00770568847656,31.622011184692383,-15.44616413116455,77.51664733886719,-22.007007598876953,raise,13,2025-11-18T15:25:02.672660,my_hand_data\videos\raise_seq13_20251118_152502_626635.avi,89.75112909413772,360,90,HIGH,VIDEO_RECORDING,2025-11-18T15:25:06.695005
2025-11-18 15:25:02.690769,5,1072,HandType.Left,0.4885925054550171,-86.83758544921875,90.01394653320312,-11.544304847717285,0.11084014922380447,-0.9937878847122192,-0.010004098527133465,108.06317901611328,19.186708450317383,-9.039200782775879,0.0,0.0,56.587921142578125,1,1,1,1,1,-48.032127380371094,75.00770568847656,31.622011184692383,-15.44616413116455,77.51664733886719,-22.007007598876953,raise,13,2025-11-18T15:25:02.690769,my_hand_data\videos\raise_seq13_20251118_152502_626635.avi,89.75112909413772,360,90,HIGH,VIDEO_RECORDING,2025-11-18T15:25:06.695005
2025-11-18 15:25:02.694794,6,1072,HandType.Left,0.4885925054550171,-86.83758544921875,90.01394653320312,-11.544304847717285,0.11084014922380447,-0.9937878847122192,-0.010004098527133465,108.06317901611328,19.186708450317383,-9.039200782775879,0.0,0.0,56.587921142578125,1,1,1,1,1,-48.032127380371094,75.00770568847656,31.622011184692383,-15.44616413116455,77.51664733886719,-22.007007598876953,raise,13,2025-11-18T15:25:02.694794,my_hand_data\videos\raise_seq13_20251118_152502_626635.avi,89.75112909413772,360,90,HIGH,VIDEO_RECORDING,2025-11-18T15:25:06.695005
2025-11-18 15:25:02.712913,7,1072,HandType.Left,0.4885925054550171,-86.83758544921875,90.01394653320312,-11.544304847717285,0.11084014922380447,-0.9937878847122192,-0.010004098527133465,108.06317901611328,19.186708450317383,-9.039200782775879,0.0,0.0,56.587921142578125,1,1,1,1,1,-48.032127380371094,75.00770568847656,31.622011184692383,-15.44616413116455,77.51664733886719,-22.007007598876953,raise,13,2025-11-18T15:25:02.712913,my_hand_data\videos\raise_seq13_20251118_152502_626635.avi,89.75112909413772,360,90,HIGH,VIDEO_RECORDING,2025-11-18T15:25:06.695005
2025-11-18 15:25:02.718950,8,1072,HandType.Left,0.4885925054550171,-86.83758544921875,90.01394653320312,-11.544304847717285,0.11084014922380447,-0.9937878847122192,-0.010004098527133465,108.06317901611328,19.186708450317383,-9.039200782775879,0.0,0.0,56.587921142578125,1,1,1,1,1,-48.032127380371094,75.00770568847656,31.622011184692383,-15.44616413116455,77.51664733886719,-22.007007598876953,raise,13,2025-11-18T15:25:02.718950,my_hand_data\videos\raise_seq13_20251118_152502_626635.avi,89.75112909413772,360,90,HIGH,VIDEO_RECORDING,2025-11-18T15:25:06.695005
2025-11-18 15:25:02.731032,9,1072,HandType.Left,0.4885925054550171,-86.83758544921875,90.01394653320312,-11.544304847717285,0.11084014922380447,-0.9937878847122192,-0.010004098527133465,108.06317901611328,19.186708450317383,-9.039200782775879,0.0,0.0,56.587921142578125,1,1,1,1,1,-48.032127380371094,75.00770568847656,31.622011184692383,-15.44616413116455,77.51664733886719,-22.007007598876953,raise,13,2025-11-18T15:25:02.731032,my_hand_data\videos\raise_seq13_20251118_152502_626635.avi,89.75112909413772,360,90,HIGH,VIDEO_RECORDING,2025-11-18T15:25:06.695005
2025-11-18 15:25:02.741105,10,1072,HandType.Left,0.4885925054550171,-86.83758544921875,90.01394653320312,-11.544304847717285,0.11084014922380447,-0.9937878847122192,-0.010004098527133465,108.06317901611328,19.186708450317383,-9.039200782775879,0.0,0.0,56.587921142578125,1,1,1,1,1,-48.032127380371094,75.00770568847656,31.622011184692383,-15.44616413116455,77.51664733886719,-22.007007598876953,raise,13,2025-11-18T15:25:02.741105,my_hand_data\videos\raise_seq13_20251118_152502_626635.avi,89.75112909413772,360,90,HIGH,VIDEO_RECORDING,2025-11-18T15:25:06.695005
