timestamp,frame_id,hand_id,hand_type,confidence,palm_x,palm_y,palm_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_velocity_x,palm_velocity_y,palm_velocity_z,grab_strength,pinch_strength,pinch_distance,thumb_extended,index_extended,middle_extended,ring_extended,pinky_extended,thumb_tip_x,thumb_tip_y,thumb_tip_z,index_tip_x,index_tip_y,index_tip_z,gesture_type,sequence_id,recording_timestamp,video_file_path,performance_actual_fps,performance_total_frames,performance_target_fps,performance_quality,performance_mode,video_recording_time
2025-11-18 16:22:20.985791,1,1190,HandType.Left,0.7012506723403931,-288.486328125,611.6527099609375,142.65003967285156,0.36756253242492676,-0.9200608134269714,-0.1355946809053421,73.85203552246094,-102.8575210571289,-77.1156997680664,0.0,0.0,57.37832260131836,1,1,1,1,1,-246.57655334472656,638.8970947265625,183.9489288330078,-210.9877166748047,633.9502563476562,103.47756958007812,lower,13,2025-11-18T16:22:20.985791,my_hand_data\videos\lower_seq13_20251118_162220_955428.avi,89.7501289098552,360,90,HIGH,VIDEO_RECORDING,2025-11-18T16:22:25.036764
2025-11-18 16:22:20.991670,2,1190,HandType.Left,0.7013868689537048,-287.7460632324219,610.5880737304688,141.8613739013672,0.3663751184940338,-0.9205895662307739,-0.13521894812583923,66.9023666381836,-96.2177505493164,-71.27555084228516,0.0,0.0,57.36567306518555,1,1,1,1,1,-245.8179473876953,637.8194580078125,183.1150360107422,-210.20945739746094,632.346435546875,102.73095703125,lower,13,2025-11-18T16:22:20.991670,my_hand_data\videos\lower_seq13_20251118_162220_955428.avi,89.7501289098552,360,90,HIGH,VIDEO_RECORDING,2025-11-18T16:22:25.036764
2025-11-18 16:22:21.006713,3,1190,HandType.Left,0.7033669948577881,-286.9892272949219,609.4331665039062,140.9549560546875,0.3653494119644165,-0.9211668968200684,-0.13405735790729523,68.13348388671875,-103.96834564208984,-81.59953308105469,0.0,0.0,57.333831787109375,1,1,1,1,1,-245.03018188476562,636.56201171875,182.0681610107422,-209.30528259277344,630.266357421875,101.88397216796875,lower,13,2025-11-18T16:22:21.006713,my_hand_data\videos\lower_seq13_20251118_162220_955428.avi,89.7501289098552,360,90,HIGH,VIDEO_RECORDING,2025-11-18T16:22:25.036764
2025-11-18 16:22:21.010501,4,1190,HandType.Left,0.7056794762611389,-286.3733215332031,608.3257446289062,140.10223388671875,0.3623325526714325,-0.9223268628120422,-0.13426943123340607,54.23738479614258,-97.52045440673828,-75.09114837646484,0.0,0.0,57.26070022583008,1,1,1,1,1,-244.37281799316406,635.076416015625,181.07125854492188,-208.61947631835938,628.8727416992188,101.1159439086914,lower,13,2025-11-18T16:22:21.010501,my_hand_data\videos\lower_seq13_20251118_162220_955428.avi,89.7501289098552,360,90,HIGH,VIDEO_RECORDING,2025-11-18T16:22:25.036764
2025-11-18 16:22:21.027148,5,1190,HandType.Left,0.7068330645561218,-285.7476501464844,607.3455200195312,139.31661987304688,0.3604029417037964,-0.9229391813278198,-0.1352514624595642,56.265079498291016,-88.14989471435547,-70.6489028930664,0.0,0.0,57.151771545410156,1,1,1,1,1,-243.71728515625,634.03173828125,180.11868286132812,-207.96253967285156,627.7809448242188,100.31993865966797,lower,13,2025-11-18T16:22:21.027148,my_hand_data\videos\lower_seq13_20251118_162220_955428.avi,89.7501289098552,360,90,HIGH,VIDEO_RECORDING,2025-11-18T16:22:25.036764
2025-11-18 16:22:21.037192,6,1190,HandType.Left,0.707929253578186,-285.0816650390625,606.536865234375,138.4990234375,0.358317106962204,-0.9235691428184509,-0.13648754358291626,61.03097152709961,-74.10755920410156,-74.92557525634766,0.0,0.0,57.19118118286133,1,1,1,1,1,-242.9888458251953,633.0227661132812,179.28353881835938,-207.14474487304688,626.6566772460938,99.4165267944336,lower,13,2025-11-18T16:22:21.037192,my_hand_data\videos\lower_seq13_20251118_162220_955428.avi,89.7501289098552,360,90,HIGH,VIDEO_RECORDING,2025-11-18T16:22:25.036764
2025-11-18 16:22:21.047322,7,1190,HandType.Left,0.7096198201179504,-284.4784240722656,605.8368530273438,137.6687469482422,0.357163667678833,-0.9240374565124512,-0.1363409161567688,54.347774505615234,-63.064754486083984,-74.79940032958984,0.0,0.0,57.05098342895508,1,1,1,1,1,-242.261474609375,631.9745483398438,178.21859741210938,-206.5117950439453,626.0615234375,98.55921936035156,lower,13,2025-11-18T16:22:21.047322,my_hand_data\videos\lower_seq13_20251118_162220_955428.avi,89.7501289098552,360,90,HIGH,VIDEO_RECORDING,2025-11-18T16:22:25.036764
2025-11-18 16:22:21.057544,8,1190,HandType.Left,0.7120867967605591,-283.8612365722656,605.3776245117188,136.84535217285156,0.3551492989063263,-0.9246013164520264,-0.13777299225330353,55.970584869384766,-41.64170455932617,-74.67131805419922,0.0,0.0,57.035743713378906,1,1,1,1,1,-241.5758056640625,630.829345703125,177.24197387695312,-205.70849609375,625.2791748046875,97.48412322998047,lower,13,2025-11-18T16:22:21.057544,my_hand_data\videos\lower_seq13_20251118_162220_955428.avi,89.7501289098552,360,90,HIGH,VIDEO_RECORDING,2025-11-18T16:22:25.036764
2025-11-18 16:22:21.067850,9,1190,HandType.Left,0.7133965492248535,-283.1374816894531,604.7623901367188,135.96499633789062,0.35196995735168457,-0.9259166717529297,-0.1370963752269745,65.24336242675781,-55.4620246887207,-79.36093139648438,0.0,0.0,57.00644302368164,1,1,1,1,1,-240.76771545410156,629.834716796875,176.1656494140625,-204.91546630859375,624.1105346679688,96.46722412109375,lower,13,2025-11-18T16:22:21.067850,my_hand_data\videos\lower_seq13_20251118_162220_955428.avi,89.7501289098552,360,90,HIGH,VIDEO_RECORDING,2025-11-18T16:22:25.036764
2025-11-18 16:22:21.088540,10,1190,HandType.Left,0.7150959372520447,-282.2911376953125,604.0860595703125,135.07119750976562,0.3516369163990021,-0.926304042339325,-0.13532280921936035,73.87882232666016,-59.04037094116211,-78.02030944824219,0.0,0.0,57.01143264770508,1,1,1,1,1,-239.88723754882812,629.1199951171875,175.2096710205078,-204.02804565429688,623.2777099609375,95.34812927246094,lower,13,2025-11-18T16:22:21.088540,my_hand_data\videos\lower_seq13_20251118_162220_955428.avi,89.7501289098552,360,90,HIGH,VIDEO_RECORDING,2025-11-18T16:22:25.036764
